"Taxon","AHC","CLR_pc0.01","CLR_pc0.5","CLR_pc1","DESeq2","LEfSe"
"AMWC01000015.440.1879",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"AP014625.103765.105247",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"APNK01000077.6.1547",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AQQX01000038.3721.5189",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"AQTX01000014.3416.4856",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AQVN01000258.23079.24545",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ARCO01000012.23152.24420",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ARQS01000006.32216.33723",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ARRJ01000012.8122.9667",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ARTD01000013.14481.15976",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ASPI01000040.483.2021",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ASPJ01000020.8825.10366",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ATUR01000005.1108.2578",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ATUS01000006.446.1961",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"ATVJ01000005.3786.5218",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ATXK01000033.74.1540",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"ATZY01000070.163.1522",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"AUHF01000011.3749.5258",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AUIM01000007.864750.866216",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"AULP01000002.2172.3685",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"AVPN01000298.50219.52023",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"AXAQ01000009.2607.4040",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"AXVV01000008.16730.18248",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AXWN01000011.7871.9346",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY116220.1.1429",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"AY116221.1.1791",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"AY117418.1.1844",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"AY129029.1.1781",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"AY129031.1.1799",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"AY129032.1.1796",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"AY129040.1.1796",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"AY129052.1.1800",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"AY129061.1.1800",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY135663.1.1454",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY135671.1.1408",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"AY162079.1.1355",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"AY162112.1.1322",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY167319.1.1473",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"AY167330.1.1440",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"AY177713.1.1304",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY208893.1.1819",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"AY208894.1.1813",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY248745.1.1758",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY258118.1.1416",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY258122.1.1403",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"AY266295.1.1790",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"AY274839.1.1522",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"AY274842.1.1437",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY285943.1.1337",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"AY295631.1.1710",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"AY335857.1.1683",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"AY340591.1.1755",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY344429.1.1480",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY345405.1.1528",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY349461.1.1332",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY375131.1.1448",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY375133.1.1446",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"AY381171.1.1732",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY381181.1.1808",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"AY381196.1.1821",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY381200.1.1796",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY381217.1.1781",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY386333.1.1364",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"AY458632.37175.38720",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY520446.1.1695",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"AY534088.1.1290",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY534090.1.1498",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"AY534091.1.1511",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY534092.1.1513",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY534094.1.1503",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY534095.1.1505",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY534096.1.1494",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY534097.1.1494",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY534099.1.1476",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY592226.1.1263",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY627382.1.1532",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"AY627439.1.1193",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY627456.1.1200",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY627457.1.1110",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY649762.1.1474",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"AY663893.1.1242",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY663919.1.1212",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY663934.1.1237",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY664011.1.1207",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"AY664014.1.1218",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY664056.1.1253",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY664058.1.1222",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"AY664063.1.1247",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY664083.1.1206",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"AY664087.1.1207",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY664095.1.1204",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY664104.1.1218",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"AY664138.1.1204",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY664141.1.1200",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"AY664178.1.1215",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY664915.1.1739",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"AY664948.1.1754",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"AY664959.1.1752",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"AY664968.1.1756",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY664992.1.1754",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"AY665001.1.1752",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY665003.1.1755",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"AY665007.1.1754",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"AY665010.1.1749",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"AY665034.1.1752",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"AY665045.1.1753",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"AY665050.1.1744",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY665058.1.1741",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"AY665067.1.1745",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"AY665069.1.1722",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"AY665071.1.1745",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY665074.1.1629",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY665087.1.2016",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY665092.1.1637",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"AY697875.1.1469",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY697876.1.1437",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY697907.1.1305",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"AY697923.1.1462",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"AY700630.1.1436",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY702175.1.1435",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY702176.1.1422",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY704387.1.1461",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY726833.1.1216",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY726847.1.1222",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY726877.1.1248",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY726879.1.1205",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY726883.1.1242",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY726886.1.1207",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY726895.1.1226",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY726916.1.1276",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY726922.1.1205",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY726925.1.1206",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY726926.1.1207",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY726931.1.1232",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY726945.1.1238",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"AY726958.1.1231",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY726959.1.1245",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY726967.1.1236",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"AY726977.1.1207",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY726979.1.1214",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY753966.1.2117",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"AY775285.1.1789",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"AY781433.1.1854",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"AY788914.1.1678",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"AY794203.1.1524",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"AY794215.1.1482",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY794218.1.1556",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"AY803742.1.1782",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"AY821963.1.1631",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"AY851300.1.1802",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY856359.1.1417",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY856360.1.1439",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"AY869680.1.1463",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY869685.1.1515",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"AY869686.1.1518",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY907720.1.1444",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"AY907754.1.1353",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY907804.1.1510",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY923007.1.1504",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY929904.1.1978",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"AY942759.1.1358",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AY948374.1.1296",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"AYLG01000001.49867.51409",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AZHQ01000013.3641.5097",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AZYC01000011.26055.27510",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"AZYM01000293.11.1801",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"BAEQ01000059.143.1655",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"BASZ01000029.414.1903",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"BBZB01000001.26890.28412",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CENT01023860.1152.2673",FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
"CENW01079310.791.2252",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CENX01102089.843.2380",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CENY01011605.269.1768",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CENY01029602.4100.5559",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CENZ01003757.238.1774",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CEOM01097005.18.1567",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CEOQ01037678.1.1364",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CEOW01001747.2775.4304",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"CEPL01012082.5399.6749",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CEPX01006669.182.1967",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CEPZ01003950.1432.3536",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CEQI01084668.1298.3468",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CEQL01022745.1.962",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CEQP01009345.2570.4027",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CEQP01019295.2847.4331",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"CEQQ01002407.1651.3153",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"CEQQ01011703.2607.4000",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"CEQX01005219.798.2319",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CEQY01003175.2812.4335",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CERG01026208.1050.2837",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CERI01042893.8005.9518",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CERK01000609.94.1618",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CERQ01119481.987.2442",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CERX01054956.2482.3964",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CESA01146289.4343.5794",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CESB01002525.263.1758",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CESE01055201.136.1736",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"CESG01037311.1347.3134",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CESI01075293.2.1295",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"CESJ01058844.2.1419",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CESJ01085906.1.1327",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CESJ01086132.23442.24984",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CESZ01032453.1.1203",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"CETA01044412.3.1391",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CETA01059287.1452.3237",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CETA01064195.2829.4633",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CETB01024707.1776.3260",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CETH01026406.3204.4667",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CETI01093475.249.1726",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CETJ01022839.265.1769",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"CETK01045578.2.1384",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CETL01008668.1700.3193",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CETM01003252.1306.2764",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CETM01110955.511.2004",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CETM01112361.2142.3646",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CETO01007979.484.1945",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CETQ01269473.20.1311",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CETR01020241.2.1319",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CETV01269389.578.2020",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CETY01012496.1.1327",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CETY01181057.5603.7083",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CEUB01066435.2.1477",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CEUC01125807.1.1329",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CEUC01139520.1.1105",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CEUE01214393.24931.26254",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"CEUF01033581.147.1699",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"CEUG01005162.8.1555",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CEUG01005363.500.2039",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"CEUG01045546.22155.23656",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CEUM01076510.160.1665",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"CEUP01007321.1.1357",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CEUS01048449.374.1792",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CEUS01089665.507.1986",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CEUV01005483.803.2487",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CEUY01034985.3.1360",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CEUZ01010325.1777.3280",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CEUZ01046745.4.1541",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CEVA01020253.663.2149",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CEVA01038229.1.1337",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CEVB01012105.97614.99103",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"CEVE01055135.5.1519",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"CEVE01080570.193.1670",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"CEVF01003835.2638.4137",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CEVK01003300.11.1554",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CEVK01069365.32.2090",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CEVN01004417.103.1645",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CEVN01160041.4282.5718",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CEVU01038225.427.1882",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CEVU01039458.144.1645",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CEVV01042651.181.1967",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CEVX01069842.14290.15800",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"CEWA01207459.570.2009",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"CEWE01067610.278.1815",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CEWI01027957.1500.3014",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CEWK01036184.8.1486",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CP000815.310284.311728",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CP001650.3898474.3899996",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CP001751.2138901.2140385",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CP001998.2186477.2188018",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CP002046.1256106.1257626",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CP002546.5717284.5718771",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CP002872.1926713.1928243",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"CP003837.4997893.4999417",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CP005964.2752775.2754329",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CP006270.1250154.1251637",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"CP006829.315467.317008",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"CP011071.873015.874528",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CU915013.1.1330",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"CU921640.1.1340",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"CYUE01000002.2694.4167",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"DQ009080.1.1919",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"DQ009135.1.2271",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"DQ009141.1.1996",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"DQ009425.1.1991",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"DQ009458.1.2068",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"DQ009478.1.1823",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"DQ015811.1.1519",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"DQ015825.1.1500",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"DQ015830.1.1494",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"DQ015841.1.1479",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"DQ060523.1.1766",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"DQ060524.1.1778",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"DQ071077.1.1502",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"DQ071087.1.1445",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"DQ071108.1.1477",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"DQ145110.1.1752",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"DQ145111.1.1740",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"DQ156348.18592.20063",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"DQ156406.1.1251",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"DQ156418.1.1003",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"DQ156443.1.1290",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"DQ156480.1.1271",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"DQ156481.1.1248",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"DQ168425.1.1470",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"DQ186527.1.1738",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"DQ186528.1.1696",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"DQ186529.1.1651",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"DQ186530.1.1762",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"DQ186531.1.1759",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"DQ186532.1.1758",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"DQ186535.1.1757",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"DQ222879.1.1791",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"DQ223237.1.1500",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"DQ228613.1.1349",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"DQ267495.821.2353",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"DQ269082.1.1393",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"DQ269094.1.1345",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"DQ270756.1.1437",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"DQ280370.1.1383",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"DQ289914.1.1405",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"DQ300544.1.1291",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"DQ300563.1.1303",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"DQ300579.1.1422",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"DQ300591.1.1358",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"DQ316376.1.1480",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"DQ351750.1.1510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"DQ395037.1.1491",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"DQ395454.1.1483",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"DQ395511.1.1537",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"DQ395539.1.1519",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"DQ395547.1.1517",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"DQ395548.1.1542",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"DQ395551.1.1518",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"DQ395556.1.1536",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"DQ395642.1.1475",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"DQ395728.1.1458",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"DQ395759.1.1492",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"DQ395799.1.1496",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
