"method","MethodLabel","Taxon","baseMean","statistic","p_value","padj","significant","total_count","prevalence_n","prevalence_fraction","mean_relative_abundance","Kingdom","Phylum","Class","Order","Family","Genus"
"DESeq2_LRT","DESeq2","KJ589749.1.1436",2.60794421744879,45.516704364652,1.30669199335289e-10,7.2552517345213e-10,TRUE,461,64,0.369942196531792,9.86209217951168e-05,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Prochlorococcus"
"DESeq2_LRT","DESeq2","KJ589750.1.1256",1.3428248700431,29.9281824232266,3.17086505712559e-07,1.07948281944772e-06,TRUE,242,48,0.277456647398844,5.15836846721638e-05,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Prochlorococcus"
"DESeq2_LRT","DESeq2","KJ589751.1.1419",0.83403281350027,31.7302826491518,1.28782445588967e-07,4.67061684468849e-07,TRUE,140,39,0.225433526011561,3.21776040008605e-05,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Prochlorococcus"
"DESeq2_LRT","DESeq2","KJ589753.1.1429",6.58521484243437,8.90826534182747,0.0116304028880632,0.018874112411248,TRUE,1170,113,0.653179190751445,0.000247567334579246,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"DESeq2_LRT","DESeq2","KJ589761.1.1488",0.465046370895068,5.45297301399319,0.0654488402120356,0.0902049027035857,FALSE,78,34,0.196531791907514,1.9228884568344e-05,"Bacteria","Proteobacteria","Deltaproteobacteria","Bradymonadales","uncultured",NA
"DESeq2_LRT","DESeq2","KJ589762.1.1560",11.5322187352987,46.9655657698831,6.33223426284178e-11,3.70558853223263e-10,TRUE,1895,135,0.780346820809249,0.000457944676657684,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"DESeq2_LRT","DESeq2","KJ589763.1.1439",10.0873299054828,16.0378498957897,0.000329173711554631,0.000702638988874508,TRUE,1659,74,0.427745664739884,0.000376474486855072,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Prochlorococcus"
"DESeq2_LRT","DESeq2","KJ589773.1.1500",0.827435620384994,5.74466292846267,0.0565668890407805,0.0790851230474222,FALSE,138,37,0.213872832369942,3.46144389771862e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas"
"DESeq2_LRT","DESeq2","KJ589778.1.1486",1.16056027853111,31.2919378589334,1.60340055616332e-07,5.70859556789752e-07,TRUE,214,66,0.38150289017341,4.44983782902224e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"DESeq2_LRT","DESeq2","KJ589793.1.1447",4.62278247100126,34.4111467241122,3.37065599232112e-08,1.32440939748826e-07,TRUE,797,66,0.38150289017341,0.000173466256474151,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"DESeq2_LRT","DESeq2","KJ589796.1.1574",5.70232901183644,21.7776280625804,1.86658663431548e-05,4.8419132716615e-05,TRUE,983,56,0.323699421965318,0.000210779287587658,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"DESeq2_LRT","DESeq2","KJ589804.1.1479",0.336286269545576,4.58072713306515,0.101229651449402,0.132139684959421,FALSE,104,25,0.144508670520231,2.68388312910209e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas"
"DESeq2_LRT","DESeq2","KJ589816.1.1479",0.421663855945393,2.4641599481277,0.291685248533621,0.339172276031117,FALSE,116,27,0.15606936416185,2.99276580706353e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas"
"DESeq2_LRT","DESeq2","KJ589824.1.1466",34.586106712197,85.0207540737395,3.45126120192983e-19,5.24321897257352e-18,TRUE,6399,95,0.549132947976879,0.00145251750407673,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"DESeq2_LRT","DESeq2","KJ589825.1.1455",0.845598897898009,58.0964827842931,2.42386849809835e-13,1.95249096288958e-12,TRUE,183,35,0.202312138728324,4.03355167379536e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","uncultured"
"DESeq2_LRT","DESeq2","KJ589828.1.1483",2.38848942429705,96.097310357196,1.35748235458441e-21,2.60547230525995e-20,TRUE,504,50,0.289017341040462,0.000107376572655523,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"DESeq2_LRT","DESeq2","KJ589837.1.1488",0.570696089348949,25.6728666611689,2.66199868871753e-06,7.86292709574322e-06,TRUE,119,25,0.144508670520231,2.57857034426328e-05,"Bacteria","Chloroflexi","SAR202",NA,NA,NA
"DESeq2_LRT","DESeq2","KJ589838.1.1433",22.8671044465934,19.1541231445656,6.93002827089308e-05,0.000166092763902597,TRUE,3999,160,0.92485549132948,0.000875364112639346,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"DESeq2_LRT","DESeq2","KJ589841.1.1493",1.0296305612793,22.269344499437,1.45973252262041e-05,3.83344171480946e-05,TRUE,203,26,0.15028901734104,4.21158307560687e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","E01-9C-26",NA,NA
"DESeq2_LRT","DESeq2","KJ589842.1.1316",3.14316944077705,28.983863067019,5.08433435578846e-07,1.67348873926587e-06,TRUE,516,77,0.445086705202312,0.000113468663307319,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SAR116",NA
"DESeq2_LRT","DESeq2","KJ589845.1.1425",102.822191677981,49.4997965044583,1.78342874148226e-11,1.12861759162459e-10,TRUE,16823,101,0.583815028901734,0.00364532199873536,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Prochlorococcus"
"DESeq2_LRT","DESeq2","KJ589846.1.1434",3.47700348470691,54.2719245093074,1.64059480371673e-12,1.19933137375154e-11,TRUE,589,62,0.358381502890173,0.000133582236719308,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Prochlorococcus"
"DESeq2_LRT","DESeq2","KJ589849.1.1438",57.3337618456965,11.3712248220099,0.00339445381209139,0.00604726225347374,TRUE,9313,67,0.38728323699422,0.00213369035913721,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Prochlorococcus"
"DESeq2_LRT","DESeq2","KJ589852.1.1429",17.7046326444216,9.2348461184904,0.00987821887538047,0.0162339721052764,TRUE,3167,136,0.786127167630058,0.000704487372143039,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"DESeq2_LRT","DESeq2","KJ589857.1.1446",6.37473463948253,21.2701705598512,2.4056982283125e-05,6.13459624759404e-05,TRUE,1085,90,0.520231213872832,0.000242087232811062,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","OM75"
"DESeq2_LRT","DESeq2","KJ589859.1.1447",8.97626368081803,36.5698875959415,1.14538055700459e-08,4.78250216461005e-08,TRUE,1435,90,0.520231213872832,0.000370544737560499,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593","uncultured"
"DESeq2_LRT","DESeq2","KJ589861.1.1441",0.442730910987809,12.6313742253434,0.00180772322423464,0.00340793092879158,TRUE,79,23,0.132947976878613,1.71274137378519e-05,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Prochlorococcus"
"DESeq2_LRT","DESeq2","KJ589871.1.1509",0.722543290719329,29.2332921540788,4.48819032081027e-07,1.49627731638736e-06,TRUE,1850,36,0.208092485549133,0.000489432812549054,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"DESeq2_LRT","DESeq2","KJ589873.1.1455",10.4007253882557,40.4824707228913,1.61935913533048e-09,7.61359980562639e-09,TRUE,2152,79,0.456647398843931,0.000408816959932986,"Bacteria","Proteobacteria","Deltaproteobacteria","SAR324",NA,NA
"DESeq2_LRT","DESeq2","KJ589878.1.1468",1.66198329216063,75.6088045652553,3.81730355711713e-17,4.71002745777626e-16,TRUE,339,30,0.173410404624277,7.90017948690993e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","uncultured"
"DESeq2_LRT","DESeq2","KJ589882.1.1427",0.724338367954671,16.6052322406809,0.000247867526875699,0.000541223850818475,TRUE,127,24,0.138728323699422,3.07331654332349e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"DESeq2_LRT","DESeq2","KJ589883.1.1539",2.63971912311659,44.1774590797913,2.55262282667227e-10,1.36530193389902e-09,TRUE,478,52,0.300578034682081,0.000116575706247837,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"DESeq2_LRT","DESeq2","KJ589885.1.1495",0.906110058417097,22.0470629119294,1.63132735067913e-05,4.26008441409153e-05,TRUE,161,18,0.104046242774566,4.11214842726481e-05,"Bacteria","Acidobacteria","Subgroup",NA,NA,NA
"DESeq2_LRT","DESeq2","KJ589886.1.1315",7.29645022030657,48.2685886069527,3.30072360757575e-11,2.02294019786246e-10,TRUE,1388,38,0.219653179190751,0.000302952148455898,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"DESeq2_LRT","DESeq2","KJ589888.1.1430",18.3898958990331,95.8966280717033,1.5007619068079e-21,2.86866948088198e-20,TRUE,3416,108,0.624277456647399,0.000769564774538329,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"DESeq2_LRT","DESeq2","KJ589892.1.1427",0.471103392571231,7.69187783285497,0.0213663309411984,0.0327912364296641,TRUE,84,42,0.242774566473988,1.77857351981167e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"DESeq2_LRT","DESeq2","KJ589894.1.1424",7.66022311332829,75.5348543536708,3.96109065020021e-17,4.86171757698258e-16,TRUE,1956,82,0.473988439306358,0.000422250535205633,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"DESeq2_LRT","DESeq2","KJ589896.1.1506",1.62613123959717,137.713937609247,1.24680463347487e-30,6.1862732026881e-29,TRUE,370,36,0.208092485549133,7.64977994111303e-05,"Bacteria","Acidobacteria","Subgroup",NA,NA,NA
"DESeq2_LRT","DESeq2","KJ589907.1.1276",0.38698357755665,12.2689751342571,0.00216683529107163,0.00400964254769695,TRUE,88,23,0.132947976878613,1.68609814027171e-05,"Bacteria","Planctomycetes","OM190","uncultured",NA,NA
"DESeq2_LRT","DESeq2","KJ589921.1.1438",9.04631980882757,57.9022472597177,2.67107918279754e-13,2.1405349327436e-12,TRUE,1664,81,0.468208092485549,0.000378648093900482,"Bacteria","Proteobacteria","Deltaproteobacteria","SAR324",NA,NA
"DESeq2_LRT","DESeq2","KJ589926.1.1512",3.53995172863909,13.4923931644571,0.00117534144486088,0.00229555799783548,TRUE,660,23,0.132947976878613,0.000134551529760148,"Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Salinisphaeraceae","ZD0417"
"DESeq2_LRT","DESeq2","KJ589927.1.1424",9.08033751165107,29.8214258212736,3.34471918813738e-07,1.13535446095144e-06,TRUE,1863,23,0.132947976878613,0.000483290680276448,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"DESeq2_LRT","DESeq2","KJ589929.1.1534",0.458293615403039,6.25526474600701,0.0438214273200166,0.0630443474139425,FALSE,188,28,0.161849710982659,3.79671371524545e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas"
"DESeq2_LRT","DESeq2","KJ589932.1.1480",1.97681490079564,23.625136693863,7.4108282747686e-06,2.05128208151459e-05,TRUE,424,35,0.202312138728324,8.13767371956339e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Oleibacter"
"DESeq2_LRT","DESeq2","KJ589945.1.1504",11.1261660608665,51.8711831676809,5.44898597694646e-12,3.67786839312276e-11,TRUE,2081,34,0.196531791907514,0.000477591634362992,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"DESeq2_LRT","DESeq2","KJ589957.1.1453",0.333179616982129,12.0946176936204,0.0023642159201929,0.00433951320416359,TRUE,65,25,0.144508670520231,1.45387580333819e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","uncultured"
"DESeq2_LRT","DESeq2","KJ589966.1.1503",1.88829000783427,34.2180135248074,3.71238297426574e-08,1.44770519999794e-07,TRUE,405,27,0.15606936416185,8.06195214106402e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","E01-9C-26",NA,NA
"DESeq2_LRT","DESeq2","KJ589967.1.1431",2.7609480068108,22.8434991209863,1.09546168492619e-05,2.94650132554541e-05,TRUE,498,23,0.132947976878613,0.000117474723838887,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AT-s3-44","uncultured"
"DESeq2_LRT","DESeq2","KJ589968.1.1458",0.45992834876921,17.7295461427561,0.000141279116964695,0.000322055621467906,TRUE,96,27,0.15606936416185,1.89627599065801e-05,"Bacteria","Proteobacteria","Deltaproteobacteria","SAR324",NA,NA
"DESeq2_LRT","DESeq2","KJ589970.1.1296",5.09815905980157,24.3470168677251,5.16550114051346e-06,1.4636632636303e-05,TRUE,915,89,0.514450867052023,0.000201405410059351,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"DESeq2_LRT","DESeq2","KJ589972.1.1484",1.37880463331873,1.26133512289874,0.532236381897541,0.576218775573382,FALSE,247,59,0.341040462427746,6.28331838013521e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas"
"DESeq2_LRT","DESeq2","KJ589979.1.1237",0.570856290434307,3.08392997839024,0.21396025849036,0.256598263203661,FALSE,100,31,0.179190751445087,2.47472066059338e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Oleibacter"
"DESeq2_LRT","DESeq2","KJ589995.1.1532",0.573723977895015,44.1108457324952,2.63907390932193e-10,1.4050959718125e-09,TRUE,118,44,0.254335260115607,2.50970121214578e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"DESeq2_LRT","DESeq2","KJ590026.1.1422",1.0349461301915,84.9102245566919,3.64736317435888e-19,5.52314994974344e-18,TRUE,243,33,0.190751445086705,5.12739284251359e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"DESeq2_LRT","DESeq2","KJ590553.1.1518",1.85597089880658,17.6877681547284,0.00014426133491963,0.000328212129787881,TRUE,320,68,0.393063583815029,7.34777375166098e-05,"Bacteria","PAUC34f","uncultured",NA,NA,NA
"DESeq2_LRT","DESeq2","KJ590621.1.1482",0.742788886239923,9.07802960149041,0.010683927167305,0.0174352121442655,TRUE,222,37,0.213872832369942,6.10685971563998e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae","uncultured"
"DESeq2_LRT","DESeq2","KJ590655.1.1451",0.3568015290349,0.0170593780935064,0.991506585540612,0.998787627421471,FALSE,63,21,0.121387283236994,1.55513144772998e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria",NA,NA
"DESeq2_LRT","DESeq2","KJ590661.1.1500",0.212432460091305,-0.531666734617289,1,1,FALSE,202,23,0.132947976878613,5.42181030805768e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae","Methylophaga"
"DESeq2_LRT","DESeq2","KJ591595.1.1476",0.319521225063902,5.21294938295426,0.0737942331906391,0.100372208690913,FALSE,65,21,0.121387283236994,1.40444687813895e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Magnetococcales","Magnetococcaceae","Magnetococcus"
"DESeq2_LRT","DESeq2","KJ608304.1.906",0.917045854398017,14.8469195359266,0.000597079810269449,0.00121881409235993,TRUE,151,47,0.271676300578035,3.67864172509661e-05,"Archaea","Euryarchaeota","Thermoplasmata","Thermoplasmatales","Marine",NA
"DESeq2_LRT","DESeq2","KJ608311.1.902",3.4546221815385,2.03743638868127,0.361057449168128,0.40982524772941,FALSE,615,94,0.543352601156069,0.000135725230330612,"Archaea","Euryarchaeota","Thermoplasmata","Thermoplasmatales","Marine",NA
"DESeq2_LRT","DESeq2","KJ608347.1.959",1.15806395702693,19.2877412022404,6.48216697283556e-05,0.000155919684173827,TRUE,174,48,0.277456647398844,4.96014154166524e-05,"Archaea","Euryarchaeota","Thermoplasmata","Thermoplasmatales","Marine",NA
"DESeq2_LRT","DESeq2","KJ620984.1.1445",0.93439671370634,53.2752335921753,2.70041190785954e-12,1.91118681915886e-11,TRUE,193,36,0.208092485549133,4.02991059574298e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Aurantimonadaceae","Aurantimonas"
"DESeq2_LRT","DESeq2","KJ685394.1.1466",0.54858441413449,7.92117632180396,0.0190519054097515,0.0295111547097579,TRUE,89,40,0.23121387283237,2.17202804843935e-05,"Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","Oligoflexaceae","Pseudobacteriovorax"
"DESeq2_LRT","DESeq2","KJ746598.377.1887",0.3210437095686,1.85684095994114,0.395177408301835,0.44369461538752,FALSE,772,29,0.167630057803468,0.000149949126774184,"Bacteria","Cyanobacteria","Chloroplast","Prasinoderma",NA,NA
"DESeq2_LRT","DESeq2","KJ746601.174.1661",0.587726879919531,3.62972371244518,0.162860404987814,0.20158729534585,FALSE,143,35,0.202312138728324,3.8322714840123e-05,"Bacteria","Cyanobacteria","Chloroplast","Prasinophyceae",NA,NA
"DESeq2_LRT","DESeq2","KJ752776.1.1445",0.254736229653413,0.253359969696334,0.881015565819763,0.899924791717778,FALSE,181,19,0.109826589595376,3.80730068942129e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae","uncultured"
"DESeq2_LRT","DESeq2","KJ754674.1.1370",1.72276163464602,0.0520248608270322,0.974322978295957,0.982751377762185,FALSE,372,69,0.398843930635838,8.84453076777983e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae","Owenweeksia"
"DESeq2_LRT","DESeq2","KJ757044.1.1801",0.627919695413738,3.11910791918535,0.210229821286165,0.252904794036284,FALSE,127,44,0.254335260115607,3.01267475412225e-05,"Eukaryota","SAR","Alveolata","Dinoflagellata","Dinophyceae","Peridiniphycidae"
"DESeq2_LRT","DESeq2","KJ757055.1.1798",0.353001754066048,1.62942865398682,0.442765795532244,0.490227567920038,FALSE,62,27,0.15606936416185,1.47323230328526e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"DESeq2_LRT","DESeq2","KJ757061.1.1806",0.550531677460779,18.2409193233648,0.00010940437677611,0.00025427534504276,TRUE,120,26,0.15028901734104,2.37076896798262e-05,"Eukaryota","SAR","Rhizaria","Retaria","Polycystinea","Nassellaria"
"DESeq2_LRT","DESeq2","KJ757065.1.1799",0.405534063641526,21.1369520752457,2.57139724777898e-05,6.53213331353004e-05,TRUE,84,28,0.161849710982659,1.85979287982166e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Amoebophrya"
"DESeq2_LRT","DESeq2","KJ757067.1.1792",0.715978787013801,30.5395367557225,2.33573653305296e-07,8.12369514553244e-07,TRUE,139,33,0.190751445086705,3.39211448338257e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"DESeq2_LRT","DESeq2","KJ757072.1.1797",2.04630942797326,49.6928632479386,1.619316908605e-11,1.0317614838434e-10,TRUE,483,22,0.127167630057803,0.00010487845877415,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","uncultured"
"DESeq2_LRT","DESeq2","KJ757077.1.1786",1.10764043841374,33.5785911726677,5.11094928805285e-08,1.96193147979247e-07,TRUE,247,20,0.115606936416185,5.22579995580445e-05,"Eukaryota","SAR","Rhizaria","Retaria","Acantharia","Acantharea"
"DESeq2_LRT","DESeq2","KJ757089.1.1799",0.589498785188253,33.560727117119,5.15680491605102e-08,1.97790609609062e-07,TRUE,122,25,0.144508670520231,2.78043886694114e-05,"Eukaryota","SAR","Rhizaria","Retaria","RAD",NA
"DESeq2_LRT","DESeq2","KJ757111.1.1792",0.369383852592941,9.03099607320539,0.0109381561679161,0.0178251433847522,TRUE,79,28,0.161849710982659,1.66829129158961e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"DESeq2_LRT","DESeq2","KJ757130.1.1808",6.17025112789645,81.707279525729,1.80921294018065e-18,2.62054942639831e-17,TRUE,1451,26,0.15028901734104,0.000323486935395209,"Eukaryota","SAR","Rhizaria","Retaria","Polycystinea","Spumellaria"
"DESeq2_LRT","DESeq2","KJ757145.1.1797",0.715871899459599,26.4729645575521,1.78430374298885e-06,5.43565816936643e-06,TRUE,144,37,0.213872832369942,2.80021015334873e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"DESeq2_LRT","DESeq2","KJ757149.1.1798",0.468173728737356,1.72271565704364,0.422587890688131,0.470281537143747,FALSE,87,30,0.173410404624277,2.31544348750303e-05,"Eukaryota","SAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniphycidae"
"DESeq2_LRT","DESeq2","KJ757178.1.1803",0.88959768450572,13.1912936720369,0.00136630285092647,0.00263869006075406,TRUE,189,52,0.300578034682081,4.5872106408243e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"DESeq2_LRT","DESeq2","KJ757195.1.1804",1.54135180748491,37.5827849405717,6.90242891730554e-09,2.97531686416941e-08,TRUE,347,37,0.213872832369942,7.24182715585621e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"DESeq2_LRT","DESeq2","KJ757199.1.1801",0.68062103916661,40.7424155712007,1.42199106981829e-09,6.74000645287857e-09,TRUE,142,49,0.283236994219653,3.22279448169169e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"DESeq2_LRT","DESeq2","KJ757215.1.1802",0.347727282022255,4.45033725864968,0.108049196835396,0.139789585031979,FALSE,67,22,0.127167630057803,1.4610978906733e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"DESeq2_LRT","DESeq2","KJ757221.1.1747",0.310430009490583,0.785544338040864,0.675182557567606,0.710526048848221,FALSE,55,20,0.115606936416185,1.36916614134567e-05,"Eukaryota","SAR","Alveolata","Ciliophora","Intramacronucleata","Spirotrichea"
"DESeq2_LRT","DESeq2","KJ757230.1.1805",0.336349924475479,20.7627423141892,3.10047184469759e-05,7.79547206666823e-05,TRUE,76,21,0.121387283236994,1.6656043329289e-05,"Eukaryota","SAR","Rhizaria","Retaria","RAD",NA
"DESeq2_LRT","DESeq2","KJ757278.1.1795",0.249729318525497,12.0453163730263,0.0024232196564435,0.00443385503242546,TRUE,61,20,0.115606936416185,1.17827086619469e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"DESeq2_LRT","DESeq2","KJ757279.1.1802",1.14992261444751,65.6604104310885,5.52106722446166e-15,5.35348389498735e-14,TRUE,247,38,0.219653179190751,5.08803960822546e-05,"Eukaryota","SAR","Rhizaria","Retaria","RAD",NA
"DESeq2_LRT","DESeq2","KJ757308.1.2055",0.379885783412334,13.2057752505363,0.00135644547060605,0.00262291114216691,TRUE,72,37,0.213872832369942,1.52543736738674e-05,"Eukaryota","Excavata","Discoba","Discicristata","Euglenozoa","Diplonemea"
"DESeq2_LRT","DESeq2","KJ757312.1.1791",0.888342334223512,6.94593797596633,0.0310247815819239,0.0460533358682664,TRUE,155,52,0.300578034682081,4.87098223050638e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"DESeq2_LRT","DESeq2","KJ757336.1.1795",0.33350509545109,18.8904914750846,7.90645668393699e-05,0.00018804545626661,TRUE,358,21,0.121387283236994,7.01726950555733e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","uncultured"
"DESeq2_LRT","DESeq2","KJ757337.1.1789",0.414860452817852,15.5191631699674,0.000426635053858146,0.00089149905519462,TRUE,87,31,0.179190751445087,1.93234277620911e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"DESeq2_LRT","DESeq2","KJ757345.1.1802",0.439384797634009,18.339352202079,0.000104150238422306,0.000243243220832066,TRUE,107,18,0.104046242774566,2.13058179081174e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"DESeq2_LRT","DESeq2","KJ757358.1.1798",0.260587723467742,18.5579447368385,9.33670210822645e-05,0.000219487795528065,TRUE,57,27,0.15606936416185,1.20763622265237e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"DESeq2_LRT","DESeq2","KJ757367.1.1801",0.316067182875902,2.58799940199225,0.274171981168843,0.321225687088695,FALSE,59,37,0.213872832369942,1.43821987053086e-05,"Eukaryota","Centrohelida","uncultured",NA,NA,NA
"DESeq2_LRT","DESeq2","KJ757373.1.1804",0.2640212900692,10.9166496449401,0.00426068717736126,0.00748186935060728,TRUE,54,25,0.144508670520231,1.2598140133252e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","uncultured"
"DESeq2_LRT","DESeq2","KJ757374.1.1796",0.356857190391824,15.6591706958028,0.000397790390717244,0.000837604687270982,TRUE,81,22,0.127167630057803,1.72377573987578e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"DESeq2_LRT","DESeq2","KJ757375.1.1767",7.65853936712233,12.8305013029307,0.00163640968824275,0.00311773479818799,TRUE,1404,59,0.341040462427746,0.000365686311929684,"Eukaryota","SAR","Alveolata","Ciliophora","Intramacronucleata","Spirotrichea"
"DESeq2_LRT","DESeq2","KJ757378.1.1803",0.45982226082702,28.6395715683769,6.03943138989832e-07,1.96840726781871e-06,TRUE,102,29,0.167630057803468,2.22112253586139e-05,"Eukaryota","SAR","Rhizaria","Retaria","RAD",NA
"DESeq2_LRT","DESeq2","KJ757407.1.1798",0.284793741074292,10.2942712097957,0.00581604032742915,0.00998013689739866,TRUE,64,19,0.109826589595376,1.29263929181406e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"DESeq2_LRT","DESeq2","KJ757417.1.1776",2.73883688181956,46.2190559072656,9.19728258567169e-11,5.20584053150155e-10,TRUE,633,20,0.115606936416185,0.000129256948766764,"Eukaryota","SAR","Rhizaria","Retaria","Acantharia","Acantharea"
"DESeq2_LRT","DESeq2","KJ757437.1.1802",0.603948240535765,27.8037428036969,9.17263182685682e-07,2.91424760493598e-06,TRUE,118,35,0.202312138728324,2.69691712033776e-05,"Eukaryota","SAR","Rhizaria","Retaria","RAD",NA
"DESeq2_LRT","DESeq2","KJ757441.1.1801",1.25586455957082,11.7660022010514,0.00278641041666035,0.00503323709655456,TRUE,253,52,0.300578034682081,6.46611779969516e-05,"Eukaryota","SAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniphycidae"
"DESeq2_LRT","DESeq2","KJ757445.1.1806",2.69358074339758,51.0319645176725,8.2899078815768e-12,5.49987629582848e-11,TRUE,522,64,0.369942196531792,0.000123954150319957,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
"DESeq2_LRT","DESeq2","KJ757457.1.1800",1.01474577121597,6.215389736681,0.0447038850021068,0.0641930171335672,FALSE,185,68,0.393063583815029,4.85468397536624e-05,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales"
