"rep_id","transformation","power","fdr","TP","FP","FN","rejections","alpha","beta0","beta","q"
58,"AHC",0.92,0.520833333333333,23,25,2,48,1,1,7,0
58,"ALR",1,0,25,0,0,25,1,1,7,0
58,"CLR",1,0.5,25,25,0,50,1,1,7,0
58,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
59,"AHC",1,0.5,25,25,0,50,1,1,7,0
59,"ALR",1,0,25,0,0,25,1,1,7,0
59,"CLR",1,0.5,25,25,0,50,1,1,7,0
59,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
60,"AHC",0.92,0.520833333333333,23,25,2,48,1,1,7,0
60,"ALR",1,0,25,0,0,25,1,1,7,0
60,"CLR",1,0.5,25,25,0,50,1,1,7,0
60,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
61,"AHC",0.96,0.510204081632653,24,25,1,49,1,1,7,0
61,"ALR",1,0,25,0,0,25,1,1,7,0
61,"CLR",1,0.5,25,25,0,50,1,1,7,0
61,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
62,"AHC",0.92,0.520833333333333,23,25,2,48,1,1,7,0
62,"ALR",1,0,25,0,0,25,1,1,7,0
62,"CLR",1,0.5,25,25,0,50,1,1,7,0
62,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
63,"AHC",1,0.5,25,25,0,50,1,1,7,0
63,"ALR",1,0,25,0,0,25,1,1,7,0
63,"CLR",1,0.5,25,25,0,50,1,1,7,0
63,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
64,"AHC",1,0.5,25,25,0,50,1,1,7,0
64,"ALR",1,0,25,0,0,25,1,1,7,0
64,"CLR",1,0.5,25,25,0,50,1,1,7,0
64,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
65,"AHC",0.92,0.520833333333333,23,25,2,48,1,1,7,0
65,"ALR",1,0,25,0,0,25,1,1,7,0
65,"CLR",1,0.5,25,25,0,50,1,1,7,0
65,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
66,"AHC",1,0.5,25,25,0,50,1,1,7,0
66,"ALR",1,0.0384615384615385,25,1,0,26,1,1,7,0
66,"CLR",1,0.5,25,25,0,50,1,1,7,0
66,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
67,"AHC",0.92,0.520833333333333,23,25,2,48,1,1,7,0
67,"ALR",1,0.0384615384615385,25,1,0,26,1,1,7,0
67,"CLR",1,0.5,25,25,0,50,1,1,7,0
67,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
68,"AHC",1,0.5,25,25,0,50,1,1,7,0
68,"ALR",1,0,25,0,0,25,1,1,7,0
68,"CLR",1,0.5,25,25,0,50,1,1,7,0
68,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
69,"AHC",0.96,0.510204081632653,24,25,1,49,1,1,7,0
69,"ALR",1,0,25,0,0,25,1,1,7,0
69,"CLR",1,0.5,25,25,0,50,1,1,7,0
69,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
70,"AHC",0.96,0.510204081632653,24,25,1,49,1,1,7,0
70,"ALR",1,0,25,0,0,25,1,1,7,0
70,"CLR",1,0.5,25,25,0,50,1,1,7,0
70,"ILR",0.08,0.923076923076923,2,24,23,26,1,1,7,0
71,"AHC",0.92,0.520833333333333,23,25,2,48,1,1,7,0
71,"ALR",1,0,25,0,0,25,1,1,7,0
71,"CLR",1,0.5,25,25,0,50,1,1,7,0
71,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
72,"AHC",0.84,0.543478260869565,21,25,4,46,1,1,7,0
72,"ALR",1,0,25,0,0,25,1,1,7,0
72,"CLR",1,0.5,25,25,0,50,1,1,7,0
72,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
73,"AHC",0.92,0.520833333333333,23,25,2,48,1,1,7,0
73,"ALR",1,0,25,0,0,25,1,1,7,0
73,"CLR",1,0.5,25,25,0,50,1,1,7,0
73,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
74,"AHC",0.92,0.520833333333333,23,25,2,48,1,1,7,0
74,"ALR",1,0,25,0,0,25,1,1,7,0
74,"CLR",1,0.5,25,25,0,50,1,1,7,0
74,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
75,"AHC",0.88,0.531914893617021,22,25,3,47,1,1,7,0
75,"ALR",1,0,25,0,0,25,1,1,7,0
75,"CLR",1,0.5,25,25,0,50,1,1,7,0
75,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
76,"AHC",0.96,0.510204081632653,24,25,1,49,1,1,7,0
76,"ALR",1,0,25,0,0,25,1,1,7,0
76,"CLR",1,0.5,25,25,0,50,1,1,7,0
76,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
77,"AHC",0.96,0.510204081632653,24,25,1,49,1,1,7,0
77,"ALR",1,0,25,0,0,25,1,1,7,0
77,"CLR",1,0.5,25,25,0,50,1,1,7,0
77,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
78,"AHC",0.96,0.510204081632653,24,25,1,49,1,1,7,0
78,"ALR",1,0,25,0,0,25,1,1,7,0
78,"CLR",1,0.5,25,25,0,50,1,1,7,0
78,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
79,"AHC",1,0.5,25,25,0,50,1,1,7,0
79,"ALR",1,0,25,0,0,25,1,1,7,0
79,"CLR",1,0.5,25,25,0,50,1,1,7,0
79,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
80,"AHC",0.96,0.510204081632653,24,25,1,49,1,1,7,0
80,"ALR",1,0,25,0,0,25,1,1,7,0
80,"CLR",1,0.5,25,25,0,50,1,1,7,0
80,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
81,"AHC",0.92,0.520833333333333,23,25,2,48,1,1,7,0
81,"ALR",1,0,25,0,0,25,1,1,7,0
81,"CLR",1,0.5,25,25,0,50,1,1,7,0
81,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
82,"AHC",0.88,0.531914893617021,22,25,3,47,1,1,7,0
82,"ALR",1,0.0384615384615385,25,1,0,26,1,1,7,0
82,"CLR",1,0.5,25,25,0,50,1,1,7,0
82,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
83,"AHC",1,0.5,25,25,0,50,1,1,7,0
83,"ALR",1,0,25,0,0,25,1,1,7,0
83,"CLR",1,0.5,25,25,0,50,1,1,7,0
83,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
84,"AHC",0.92,0.520833333333333,23,25,2,48,1,1,7,0
84,"ALR",1,0,25,0,0,25,1,1,7,0
84,"CLR",1,0.5,25,25,0,50,1,1,7,0
84,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
85,"AHC",0.96,0.510204081632653,24,25,1,49,1,1,7,0
85,"ALR",1,0,25,0,0,25,1,1,7,0
85,"CLR",1,0.5,25,25,0,50,1,1,7,0
85,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
86,"AHC",0.96,0.510204081632653,24,25,1,49,1,1,7,0
86,"ALR",1,0,25,0,0,25,1,1,7,0
86,"CLR",1,0.5,25,25,0,50,1,1,7,0
86,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
87,"AHC",0.92,0.520833333333333,23,25,2,48,1,1,7,0
87,"ALR",1,0,25,0,0,25,1,1,7,0
87,"CLR",1,0.5,25,25,0,50,1,1,7,0
87,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
88,"AHC",0.92,0.520833333333333,23,25,2,48,1,1,7,0
88,"ALR",1,0,25,0,0,25,1,1,7,0
88,"CLR",1,0.5,25,25,0,50,1,1,7,0
88,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
89,"AHC",0.92,0.520833333333333,23,25,2,48,1,1,7,0
89,"ALR",1,0,25,0,0,25,1,1,7,0
89,"CLR",1,0.5,25,25,0,50,1,1,7,0
89,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
90,"AHC",0.92,0.520833333333333,23,25,2,48,1,1,7,0
90,"ALR",1,0,25,0,0,25,1,1,7,0
90,"CLR",1,0.5,25,25,0,50,1,1,7,0
90,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
91,"AHC",0.88,0.531914893617021,22,25,3,47,1,1,7,0
91,"ALR",1,0,25,0,0,25,1,1,7,0
91,"CLR",1,0.5,25,25,0,50,1,1,7,0
91,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
92,"AHC",0.96,0.510204081632653,24,25,1,49,1,1,7,0
92,"ALR",1,0.107142857142857,25,3,0,28,1,1,7,0
92,"CLR",1,0.5,25,25,0,50,1,1,7,0
92,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
93,"AHC",0.92,0.520833333333333,23,25,2,48,1,1,7,0
93,"ALR",1,0,25,0,0,25,1,1,7,0
93,"CLR",1,0.5,25,25,0,50,1,1,7,0
93,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
94,"AHC",0.96,0.510204081632653,24,25,1,49,1,1,7,0
94,"ALR",1,0,25,0,0,25,1,1,7,0
94,"CLR",1,0.5,25,25,0,50,1,1,7,0
94,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
95,"AHC",0.96,0.510204081632653,24,25,1,49,1,1,7,0
95,"ALR",1,0,25,0,0,25,1,1,7,0
95,"CLR",1,0.5,25,25,0,50,1,1,7,0
95,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
96,"AHC",0.96,0.510204081632653,24,25,1,49,1,1,7,0
96,"ALR",1,0,25,0,0,25,1,1,7,0
96,"CLR",1,0.5,25,25,0,50,1,1,7,0
96,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
97,"AHC",1,0.5,25,25,0,50,1,1,7,0
97,"ALR",1,0,25,0,0,25,1,1,7,0
97,"CLR",1,0.5,25,25,0,50,1,1,7,0
97,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
98,"AHC",0.96,0.510204081632653,24,25,1,49,1,1,7,0
98,"ALR",1,0,25,0,0,25,1,1,7,0
98,"CLR",1,0.5,25,25,0,50,1,1,7,0
98,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
99,"AHC",1,0.5,25,25,0,50,1,1,7,0
99,"ALR",1,0,25,0,0,25,1,1,7,0
99,"CLR",1,0.5,25,25,0,50,1,1,7,0
99,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
100,"AHC",1,0.5,25,25,0,50,1,1,7,0
100,"ALR",1,0,25,0,0,25,1,1,7,0
100,"CLR",1,0.5,25,25,0,50,1,1,7,0
100,"ILR",0.04,0.96,1,24,24,25,1,1,7,0
1,"AHC",0.64,0.609756097560976,16,25,9,41,1,1,7,0.2
1,"ALR",1,0,25,0,0,25,1,1,7,0.2
1,"CLR",0.92,0.520833333333333,23,25,2,48,1,1,7,0.2
1,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
2,"AHC",0.68,0.595238095238095,17,25,8,42,1,1,7,0.2
2,"ALR",1,0,25,0,0,25,1,1,7,0.2
2,"CLR",0.88,0.531914893617021,22,25,3,47,1,1,7,0.2
2,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
3,"AHC",0.52,0.657894736842105,13,25,12,38,1,1,7,0.2
3,"ALR",1,0,25,0,0,25,1,1,7,0.2
3,"CLR",0.88,0.531914893617021,22,25,3,47,1,1,7,0.2
3,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
4,"AHC",0.56,0.641025641025641,14,25,11,39,1,1,7,0.2
4,"ALR",1,0,25,0,0,25,1,1,7,0.2
4,"CLR",0.8,0.555555555555556,20,25,5,45,1,1,7,0.2
4,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
5,"AHC",0.48,0.675675675675676,12,25,13,37,1,1,7,0.2
5,"ALR",1,0,25,0,0,25,1,1,7,0.2
5,"CLR",0.84,0.543478260869565,21,25,4,46,1,1,7,0.2
5,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
6,"AHC",0.6,0.625,15,25,10,40,1,1,7,0.2
6,"ALR",1,0,25,0,0,25,1,1,7,0.2
6,"CLR",0.96,0.510204081632653,24,25,1,49,1,1,7,0.2
6,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
7,"AHC",0.6,0.625,15,25,10,40,1,1,7,0.2
7,"ALR",1,0,25,0,0,25,1,1,7,0.2
7,"CLR",0.88,0.531914893617021,22,25,3,47,1,1,7,0.2
7,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
8,"AHC",0.72,0.581395348837209,18,25,7,43,1,1,7,0.2
8,"ALR",1,0,25,0,0,25,1,1,7,0.2
8,"CLR",0.96,0.510204081632653,24,25,1,49,1,1,7,0.2
8,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
9,"AHC",0.52,0.657894736842105,13,25,12,38,1,1,7,0.2
9,"ALR",1,0,25,0,0,25,1,1,7,0.2
9,"CLR",1,0.5,25,25,0,50,1,1,7,0.2
9,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
10,"AHC",0.56,0.641025641025641,14,25,11,39,1,1,7,0.2
10,"ALR",1,0,25,0,0,25,1,1,7,0.2
10,"CLR",0.92,0.520833333333333,23,25,2,48,1,1,7,0.2
10,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
11,"AHC",0.44,0.694444444444444,11,25,14,36,1,1,7,0.2
11,"ALR",1,0,25,0,0,25,1,1,7,0.2
11,"CLR",0.84,0.543478260869565,21,25,4,46,1,1,7,0.2
11,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
12,"AHC",0.48,0.675675675675676,12,25,13,37,1,1,7,0.2
12,"ALR",1,0,25,0,0,25,1,1,7,0.2
12,"CLR",0.84,0.543478260869565,21,25,4,46,1,1,7,0.2
12,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
13,"AHC",0.56,0.641025641025641,14,25,11,39,1,1,7,0.2
13,"ALR",1,0,25,0,0,25,1,1,7,0.2
13,"CLR",0.88,0.531914893617021,22,25,3,47,1,1,7,0.2
13,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
14,"AHC",0.6,0.625,15,25,10,40,1,1,7,0.2
14,"ALR",1,0,25,0,0,25,1,1,7,0.2
14,"CLR",0.88,0.531914893617021,22,25,3,47,1,1,7,0.2
14,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
15,"AHC",0.48,0.675675675675676,12,25,13,37,1,1,7,0.2
15,"ALR",1,0,25,0,0,25,1,1,7,0.2
15,"CLR",0.84,0.543478260869565,21,25,4,46,1,1,7,0.2
15,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
16,"AHC",0.48,0.675675675675676,12,25,13,37,1,1,7,0.2
16,"ALR",1,0,25,0,0,25,1,1,7,0.2
16,"CLR",0.84,0.543478260869565,21,25,4,46,1,1,7,0.2
16,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
17,"AHC",0.48,0.675675675675676,12,25,13,37,1,1,7,0.2
17,"ALR",1,0,25,0,0,25,1,1,7,0.2
17,"CLR",0.84,0.543478260869565,21,25,4,46,1,1,7,0.2
17,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
18,"AHC",0.64,0.609756097560976,16,25,9,41,1,1,7,0.2
18,"ALR",1,0,25,0,0,25,1,1,7,0.2
18,"CLR",0.92,0.520833333333333,23,25,2,48,1,1,7,0.2
18,"ILR",0.08,0.923076923076923,2,24,23,26,1,1,7,0.2
19,"AHC",0.48,0.675675675675676,12,25,13,37,1,1,7,0.2
19,"ALR",1,0,25,0,0,25,1,1,7,0.2
19,"CLR",0.96,0.510204081632653,24,25,1,49,1,1,7,0.2
19,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
20,"AHC",0.48,0.675675675675676,12,25,13,37,1,1,7,0.2
20,"ALR",1,0,25,0,0,25,1,1,7,0.2
20,"CLR",0.84,0.543478260869565,21,25,4,46,1,1,7,0.2
20,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
21,"AHC",0.6,0.625,15,25,10,40,1,1,7,0.2
21,"ALR",1,0,25,0,0,25,1,1,7,0.2
21,"CLR",0.84,0.543478260869565,21,25,4,46,1,1,7,0.2
21,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
22,"AHC",0.52,0.657894736842105,13,25,12,38,1,1,7,0.2
22,"ALR",1,0,25,0,0,25,1,1,7,0.2
22,"CLR",0.88,0.531914893617021,22,25,3,47,1,1,7,0.2
22,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
23,"AHC",0.52,0.657894736842105,13,25,12,38,1,1,7,0.2
23,"ALR",1,0,25,0,0,25,1,1,7,0.2
23,"CLR",0.8,0.555555555555556,20,25,5,45,1,1,7,0.2
23,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
24,"AHC",0.64,0.609756097560976,16,25,9,41,1,1,7,0.2
24,"ALR",1,0,25,0,0,25,1,1,7,0.2
24,"CLR",0.92,0.520833333333333,23,25,2,48,1,1,7,0.2
24,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
25,"AHC",0.56,0.641025641025641,14,25,11,39,1,1,7,0.2
25,"ALR",1,0,25,0,0,25,1,1,7,0.2
25,"CLR",0.88,0.531914893617021,22,25,3,47,1,1,7,0.2
25,"ILR",0.08,0.923076923076923,2,24,23,26,1,1,7,0.2
26,"AHC",0.32,0.757575757575758,8,25,17,33,1,1,7,0.2
26,"ALR",1,0,25,0,0,25,1,1,7,0.2
26,"CLR",0.88,0.531914893617021,22,25,3,47,1,1,7,0.2
26,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
27,"AHC",0.68,0.595238095238095,17,25,8,42,1,1,7,0.2
27,"ALR",1,0,25,0,0,25,1,1,7,0.2
27,"CLR",0.96,0.510204081632653,24,25,1,49,1,1,7,0.2
27,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
28,"AHC",0.6,0.625,15,25,10,40,1,1,7,0.2
28,"ALR",1,0,25,0,0,25,1,1,7,0.2
28,"CLR",0.88,0.531914893617021,22,25,3,47,1,1,7,0.2
28,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
29,"AHC",0.52,0.657894736842105,13,25,12,38,1,1,7,0.2
29,"ALR",1,0,25,0,0,25,1,1,7,0.2
29,"CLR",0.92,0.520833333333333,23,25,2,48,1,1,7,0.2
29,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
30,"AHC",0.48,0.675675675675676,12,25,13,37,1,1,7,0.2
30,"ALR",1,0,25,0,0,25,1,1,7,0.2
30,"CLR",0.76,0.568181818181818,19,25,6,44,1,1,7,0.2
30,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
31,"AHC",0.6,0.625,15,25,10,40,1,1,7,0.2
31,"ALR",1,0,25,0,0,25,1,1,7,0.2
31,"CLR",0.88,0.531914893617021,22,25,3,47,1,1,7,0.2
31,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
32,"AHC",0.52,0.657894736842105,13,25,12,38,1,1,7,0.2
32,"ALR",1,0,25,0,0,25,1,1,7,0.2
32,"CLR",0.88,0.531914893617021,22,25,3,47,1,1,7,0.2
32,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
33,"AHC",0.48,0.675675675675676,12,25,13,37,1,1,7,0.2
33,"ALR",1,0,25,0,0,25,1,1,7,0.2
33,"CLR",0.88,0.531914893617021,22,25,3,47,1,1,7,0.2
33,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
34,"AHC",0.68,0.595238095238095,17,25,8,42,1,1,7,0.2
34,"ALR",1,0,25,0,0,25,1,1,7,0.2
34,"CLR",0.96,0.510204081632653,24,25,1,49,1,1,7,0.2
34,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
35,"AHC",0.64,0.609756097560976,16,25,9,41,1,1,7,0.2
35,"ALR",1,0,25,0,0,25,1,1,7,0.2
35,"CLR",0.96,0.510204081632653,24,25,1,49,1,1,7,0.2
35,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
36,"AHC",0.56,0.641025641025641,14,25,11,39,1,1,7,0.2
36,"ALR",1,0,25,0,0,25,1,1,7,0.2
36,"CLR",0.84,0.543478260869565,21,25,4,46,1,1,7,0.2
36,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
37,"AHC",0.72,0.581395348837209,18,25,7,43,1,1,7,0.2
37,"ALR",1,0,25,0,0,25,1,1,7,0.2
37,"CLR",0.96,0.510204081632653,24,25,1,49,1,1,7,0.2
37,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
38,"AHC",0.6,0.625,15,25,10,40,1,1,7,0.2
38,"ALR",1,0,25,0,0,25,1,1,7,0.2
38,"CLR",0.92,0.520833333333333,23,25,2,48,1,1,7,0.2
38,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
39,"AHC",0.52,0.657894736842105,13,25,12,38,1,1,7,0.2
39,"ALR",1,0,25,0,0,25,1,1,7,0.2
39,"CLR",0.84,0.543478260869565,21,25,4,46,1,1,7,0.2
39,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
40,"AHC",0.56,0.641025641025641,14,25,11,39,1,1,7,0.2
40,"ALR",1,0,25,0,0,25,1,1,7,0.2
40,"CLR",0.84,0.543478260869565,21,25,4,46,1,1,7,0.2
40,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
41,"AHC",0.68,0.595238095238095,17,25,8,42,1,1,7,0.2
41,"ALR",1,0,25,0,0,25,1,1,7,0.2
41,"CLR",0.92,0.520833333333333,23,25,2,48,1,1,7,0.2
41,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
42,"AHC",0.64,0.609756097560976,16,25,9,41,1,1,7,0.2
42,"ALR",1,0,25,0,0,25,1,1,7,0.2
42,"CLR",0.84,0.543478260869565,21,25,4,46,1,1,7,0.2
42,"ILR",0.08,0.923076923076923,2,24,23,26,1,1,7,0.2
43,"AHC",0.6,0.625,15,25,10,40,1,1,7,0.2
43,"ALR",1,0,25,0,0,25,1,1,7,0.2
43,"CLR",0.84,0.543478260869565,21,25,4,46,1,1,7,0.2
43,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
44,"AHC",0.56,0.641025641025641,14,25,11,39,1,1,7,0.2
44,"ALR",1,0,25,0,0,25,1,1,7,0.2
44,"CLR",0.92,0.520833333333333,23,25,2,48,1,1,7,0.2
44,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
45,"AHC",0.6,0.625,15,25,10,40,1,1,7,0.2
45,"ALR",1,0.0384615384615385,25,1,0,26,1,1,7,0.2
45,"CLR",0.84,0.543478260869565,21,25,4,46,1,1,7,0.2
45,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
46,"AHC",0.52,0.657894736842105,13,25,12,38,1,1,7,0.2
46,"ALR",1,0,25,0,0,25,1,1,7,0.2
46,"CLR",0.88,0.531914893617021,22,25,3,47,1,1,7,0.2
46,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
47,"AHC",0.48,0.675675675675676,12,25,13,37,1,1,7,0.2
47,"ALR",1,0,25,0,0,25,1,1,7,0.2
47,"CLR",0.96,0.510204081632653,24,25,1,49,1,1,7,0.2
47,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
48,"AHC",0.6,0.625,15,25,10,40,1,1,7,0.2
48,"ALR",1,0,25,0,0,25,1,1,7,0.2
48,"CLR",0.96,0.510204081632653,24,25,1,49,1,1,7,0.2
48,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
49,"AHC",0.56,0.641025641025641,14,25,11,39,1,1,7,0.2
49,"ALR",1,0,25,0,0,25,1,1,7,0.2
49,"CLR",0.88,0.531914893617021,22,25,3,47,1,1,7,0.2
49,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
50,"AHC",0.52,0.657894736842105,13,25,12,38,1,1,7,0.2
50,"ALR",1,0,25,0,0,25,1,1,7,0.2
50,"CLR",0.96,0.510204081632653,24,25,1,49,1,1,7,0.2
50,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
51,"AHC",0.56,0.641025641025641,14,25,11,39,1,1,7,0.2
51,"ALR",1,0,25,0,0,25,1,1,7,0.2
51,"CLR",0.84,0.543478260869565,21,25,4,46,1,1,7,0.2
51,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
52,"AHC",0.68,0.595238095238095,17,25,8,42,1,1,7,0.2
52,"ALR",1,0,25,0,0,25,1,1,7,0.2
52,"CLR",0.84,0.543478260869565,21,25,4,46,1,1,7,0.2
52,"ILR",0.08,0.923076923076923,2,24,23,26,1,1,7,0.2
53,"AHC",0.52,0.657894736842105,13,25,12,38,1,1,7,0.2
53,"ALR",1,0,25,0,0,25,1,1,7,0.2
53,"CLR",0.8,0.555555555555556,20,25,5,45,1,1,7,0.2
53,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
54,"AHC",0.48,0.675675675675676,12,25,13,37,1,1,7,0.2
54,"ALR",1,0,25,0,0,25,1,1,7,0.2
54,"CLR",0.88,0.531914893617021,22,25,3,47,1,1,7,0.2
54,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
55,"AHC",0.48,0.675675675675676,12,25,13,37,1,1,7,0.2
55,"ALR",1,0,25,0,0,25,1,1,7,0.2
55,"CLR",0.84,0.543478260869565,21,25,4,46,1,1,7,0.2
55,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
56,"AHC",0.6,0.615384615384615,15,24,10,39,1,1,7,0.2
56,"ALR",1,0,25,0,0,25,1,1,7,0.2
56,"CLR",0.96,0.510204081632653,24,25,1,49,1,1,7,0.2
56,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
57,"AHC",0.52,0.657894736842105,13,25,12,38,1,1,7,0.2
57,"ALR",1,0,25,0,0,25,1,1,7,0.2
57,"CLR",0.92,0.520833333333333,23,25,2,48,1,1,7,0.2
57,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
58,"AHC",0.52,0.657894736842105,13,25,12,38,1,1,7,0.2
58,"ALR",1,0,25,0,0,25,1,1,7,0.2
58,"CLR",0.8,0.555555555555556,20,25,5,45,1,1,7,0.2
58,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
59,"AHC",0.64,0.609756097560976,16,25,9,41,1,1,7,0.2
59,"ALR",1,0,25,0,0,25,1,1,7,0.2
59,"CLR",0.96,0.510204081632653,24,25,1,49,1,1,7,0.2
59,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
60,"AHC",0.56,0.641025641025641,14,25,11,39,1,1,7,0.2
60,"ALR",1,0,25,0,0,25,1,1,7,0.2
60,"CLR",0.96,0.510204081632653,24,25,1,49,1,1,7,0.2
60,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
61,"AHC",0.48,0.675675675675676,12,25,13,37,1,1,7,0.2
61,"ALR",1,0,25,0,0,25,1,1,7,0.2
61,"CLR",0.88,0.531914893617021,22,25,3,47,1,1,7,0.2
61,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
62,"AHC",0.48,0.675675675675676,12,25,13,37,1,1,7,0.2
62,"ALR",1,0,25,0,0,25,1,1,7,0.2
62,"CLR",0.84,0.543478260869565,21,25,4,46,1,1,7,0.2
62,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
63,"AHC",0.68,0.595238095238095,17,25,8,42,1,1,7,0.2
63,"ALR",1,0,25,0,0,25,1,1,7,0.2
63,"CLR",0.84,0.543478260869565,21,25,4,46,1,1,7,0.2
63,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
64,"AHC",0.6,0.625,15,25,10,40,1,1,7,0.2
64,"ALR",1,0,25,0,0,25,1,1,7,0.2
64,"CLR",1,0.5,25,25,0,50,1,1,7,0.2
64,"ILR",0.04,0.96,1,24,24,25,1,1,7,0.2
65,"AHC",0.64,0.609756097560976,16,25,9,41,1,1,7,0.2
65,"ALR",1,0,25,0,0,25,1,1,7,0.2
