diff_otu_direct,diff_otu_mode,depth_mu,depth_theta,covariate_eff_sd,confounder_eff_sd,depth_conf_factor,diff_otu_pct,transformation,mean_power,mean_fdp,sd_power,n_rep
unbalanced,mix,8219,3.94,0.5,0,0,0.05,ALR_minvar_ref,0.1155,0,0.14559092407055177,100
unbalanced,mix,8219,3.94,0.5,0,0,0.05,ALR_nondiff_ref,0.08600000000000001,0,0.13105631452073405,100
unbalanced,mix,8219,3.94,0.5,0,0,0.05,ALR_random_ref,0.08700000000000001,0.044346153846153855,0.15725229037531646,100
unbalanced,mix,8219,3.94,0.5,0,0,0.05,ALR_signal_ref,0.06500000000000002,0.248,0.13113721705515055,100
unbalanced,mix,8219,3.94,0.5,0,0,0.05,CLR,0.17,0.009999999999999995,0.18285060413994658,100
unbalanced,mix,8219,3.94,0.5,0,0,0.05,ILR,0.013999999999999995,0.5466666666666666,0.051286479995248546,100
unbalanced,mix,8219,3.94,0.5,0,0,0.05,RAHC_last_ref,0.16,0.02999999999999998,0.17523433084607218,100
unbalanced,mix,8219,3.94,0.5,0,0,0.05,RAHC_minvar_ref,0.1895,0.02499999999999999,0.17870112173428274,100
unbalanced,mix,8219,3.94,0.5,0,0,0.05,RAHC_nondiff_ref,0.162,0.009999999999999995,0.17452967100354613,100
unbalanced,mix,8219,3.94,0.5,0,0,0.05,RAHC_random_ref,0.143,0.08123188405797098,0.1730621421643251,100
unbalanced,mix,8219,3.94,0.5,0,0,0.05,RAHC_signal_ref,0.11249999999999999,0.19157142857142856,0.17899480834410095,100
unbalanced,mix,8219,3.94,0.5,0,0,0.1,AHC,0.17,0.01805555555555554,0.10963668190985168,100
unbalanced,mix,8219,3.94,0.5,0,0,0.1,ALR_last_ref,0.06644444444444444,0.07416666666666666,0.08947589564923178,100
unbalanced,mix,8219,3.94,0.5,0,0,0.1,ALR_minvar_ref,0.08033333333333333,0.021666666666666647,0.08538046713155138,100
unbalanced,mix,8219,3.94,0.5,0,0,0.1,ALR_nondiff_ref,0.068,0.049999999999999996,0.08862587350511954,100
unbalanced,mix,8219,3.94,0.5,0,0,0.1,ALR_random_ref,0.09411111111111112,0.048749999999999974,0.1333001735795708,100
unbalanced,mix,8219,3.94,0.5,0,0,0.1,ALR_signal_ref,0.05333333333333328,0.2480551470588235,0.08574694002066822,100
unbalanced,mix,8219,3.94,0.5,0,0,0.1,CLR,0.14200000000000002,0.03199999999999998,0.1102613974044215,100
unbalanced,mix,8219,3.94,0.5,0,0,0.1,ILR,0.013000000000000001,0.7752380952380953,0.03379976689896314,100
unbalanced,mix,8219,3.94,0.5,0,0,0.1,RAHC_last_ref,0.1241111111111111,0.02357142857142855,0.09547767818082842,100
unbalanced,mix,8219,3.94,0.5,0,0,0.1,RAHC_minvar_ref,0.14277777777777778,0.015833333333333328,0.10232824005038615,100
unbalanced,mix,8219,3.94,0.5,0,0,0.1,RAHC_nondiff_ref,0.126,0.01666666666666667,0.097047317418782,100
unbalanced,mix,8219,3.94,0.5,0,0,0.1,RAHC_random_ref,0.10555555555555556,0.07869212962962961,0.13133082847163396,100
unbalanced,mix,8219,3.94,0.5,0,0,0.1,RAHC_signal_ref,0.08999999999999991,0.2136488095238095,0.0943536237248666,100
unbalanced,mix,8219,3.94,0.5,0,0,0.2,AHC,0.1445,0.05290476190476191,0.07138422144078531,100
unbalanced,mix,8219,3.94,0.5,0,0,0.2,ALR_last_ref,0.05336842105263158,0.048333333333333325,0.05238389353577146,100
unbalanced,mix,8219,3.94,0.5,0,0,0.2,ALR_minvar_ref,0.07515789473684212,0.02333333333333334,0.06556134824006392,100
unbalanced,mix,8219,3.94,0.5,0,0,0.2,ALR_nondiff_ref,0.0575,0.025,0.05240431395612504,100
unbalanced,mix,8219,3.94,0.5,0,0,0.2,ALR_random_ref,0.07586842105263158,0.0788839285714286,0.08706217584494265,100
unbalanced,mix,8219,3.94,0.5,0,0,0.2,ALR_signal_ref,0.041578947368421056,0.2104777183600713,0.051987015363085406,100
unbalanced,mix,8219,3.94,0.5,0,0,0.2,CLR,0.108,0.05583333333333332,0.06101829498791589,100
unbalanced,mix,8219,3.94,0.5,0,0,0.2,ILR,0.019,0.8245,0.02823065172768241,100
unbalanced,mix,8219,3.94,0.5,0,0,0.2,RAHC_last_ref,0.11144736842105264,0.0923333333333333,0.07088593180450663,100
unbalanced,mix,8219,3.94,0.5,0,0,0.2,RAHC_minvar_ref,0.13086842105263158,0.058666666666666686,0.0789623014407902,100
unbalanced,mix,8219,3.94,0.5,0,0,0.2,RAHC_nondiff_ref,0.1155,0.06083333333333334,0.06988265778135415,100
unbalanced,mix,8219,3.94,0.5,0,0,0.2,RAHC_random_ref,0.10657894736842106,0.09567861119232417,0.11364828276280706,100
unbalanced,mix,8219,3.94,0.5,0,0,0.2,RAHC_signal_ref,0.08578947368421055,0.20502044659671775,0.06801087536868985,100
unbalanced,mix,8219,7.75,0,0,0,0.05,AHC,0.17,0.017499999999999995,0.16174552903130324,100
unbalanced,mix,8219,7.75,0,0,0,0.05,ALR_last_ref,0.054000000000000006,0.03999999999999999,0.12343566598177219,100
unbalanced,mix,8219,7.75,0,0,0,0.05,ALR_minvar_ref,0.08600000000000001,0,0.1341038343368241,100
unbalanced,mix,8219,7.75,0,0,0,0.05,ALR_nondiff_ref,0.054000000000000006,0.03999999999999999,0.12343566598177219,100
unbalanced,mix,8219,7.75,0,0,0,0.05,ALR_random_ref,0.07250000000000001,0.04384615384615383,0.14130971071881201,100
unbalanced,mix,8219,7.75,0,0,0,0.05,ALR_signal_ref,0.02,0.355,0.06816498108607273,100
unbalanced,mix,8219,7.75,0,0,0,0.05,CLR,0.138,0.018333333333333333,0.16003787430518196,100
unbalanced,mix,8219,7.75,0,0,0,0.05,ILR,0.0059999999999999975,0.5149999999999999,0.034289321599552995,100
unbalanced,mix,8219,7.75,0,0,0,0.05,RAHC_last_ref,0.12050000000000001,0.029999999999999985,0.16113470743261332,100
unbalanced,mix,8219,7.75,0,0,0,0.05,RAHC_minvar_ref,0.152,0.032500000000000015,0.1611072796479277,100
unbalanced,mix,8219,7.75,0,0,0,0.05,RAHC_nondiff_ref,0.12000000000000001,0.029999999999999985,0.16080605044147397,100
unbalanced,mix,8219,7.75,0,0,0,0.05,RAHC_random_ref,0.108,0.05391666666666666,0.17155262466748517,100
unbalanced,mix,8219,7.75,0,0,0,0.05,RAHC_signal_ref,0.0625,0.21083333333333332,0.11445412825559187,100
unbalanced,mix,8219,7.75,0,0,0,0.1,AHC,0.17400000000000002,0.014999999999999975,0.11944315244779277,100
unbalanced,mix,8219,7.75,0,0,0,0.1,ALR_last_ref,0.03899999999999999,0.059999999999999956,0.06339709708805219,100
unbalanced,mix,8219,7.75,0,0,0,0.1,ALR_minvar_ref,0.05900000000000001,0,0.07260659179246173,100
unbalanced,mix,8219,7.75,0,0,0,0.1,ALR_nondiff_ref,0.042,0.02999999999999998,0.06541244437251885,100
unbalanced,mix,8219,7.75,0,0,0,0.1,ALR_random_ref,0.06211111111111111,0.027833333333333328,0.1108537423299376,100
unbalanced,mix,8219,7.75,0,0,0,0.1,ALR_signal_ref,0.026666666666666637,0.310008547008547,0.05266320483775656,100
unbalanced,mix,8219,7.75,0,0,0,0.1,CLR,0.133,0.025833333333333302,0.11286444895707341,100
unbalanced,mix,8219,7.75,0,0,0,0.1,ILR,0.015999999999999997,0.6163333333333333,0.03949172013974529,100
unbalanced,mix,8219,7.75,0,0,0,0.1,RAHC_last_ref,0.12122222222222222,0.05749999999999999,0.10076518568541043,100
unbalanced,mix,8219,7.75,0,0,0,0.1,RAHC_minvar_ref,0.149,0.013333333333333341,0.11236214898822701,100
unbalanced,mix,8219,7.75,0,0,0,0.1,RAHC_nondiff_ref,0.123,0.023333333333333338,0.10035794523463085,100
unbalanced,mix,8219,7.75,0,0,0,0.1,RAHC_random_ref,0.11455555555555556,0.05607359307359307,0.11844163120496971,100
unbalanced,mix,8219,7.75,0,0,0,0.1,RAHC_signal_ref,0.08444444444444436,0.18147619047619049,0.09088664144809677,100
unbalanced,mix,8219,7.75,0,0,0,0.2,AHC,0.129,0.040499999999999994,0.06403124237432849,100
unbalanced,mix,8219,7.75,0,0,0,0.2,ALR_last_ref,0.023,0.12333333333333332,0.03983552041669203,100
unbalanced,mix,8219,7.75,0,0,0,0.2,ALR_minvar_ref,0.0525,0.009999999999999995,0.05476072838939757,100
unbalanced,mix,8219,7.75,0,0,0,0.2,ALR_nondiff_ref,0.0315,0.013333333333333338,0.04418453040683725,100
unbalanced,mix,8219,7.75,0,0,0,0.2,ALR_random_ref,0.04757894736842105,0.08944055944055947,0.06793748062092828,100
unbalanced,mix,8219,7.75,0,0,0,0.2,ALR_signal_ref,0.010526315789473682,0.3274999999999999,0.028972730661220056,100
unbalanced,mix,8219,7.75,0,0,0,0.2,CLR,0.094,0.019166666666666658,0.05517648452415614,100
unbalanced,mix,8219,7.75,0,0,0,0.2,ILR,0.016999999999999998,0.7013333333333334,0.02484294099279947,100
unbalanced,mix,8219,7.75,0,0,0,0.2,RAHC_last_ref,0.08081578947368422,0.13133333333333336,0.06464371248452447,100
unbalanced,mix,8219,7.75,0,0,0,0.2,RAHC_minvar_ref,0.12002631578947369,0.02416666666666667,0.06549257301582222,100
unbalanced,mix,8219,7.75,0,0,0,0.2,RAHC_nondiff_ref,0.0925,0.046666666666666676,0.06045910212948114,100
unbalanced,mix,8219,7.75,0,0,0,0.2,RAHC_random_ref,0.08436842105263158,0.11335714285714286,0.08316218469543339,100
unbalanced,mix,8219,7.75,0,0,0,0.2,RAHC_signal_ref,0.05421052631578948,0.2584047619047618,0.0562075952938039,100
unbalanced,mix,8219,7.75,0.5,0,0,0.05,AHC,0.194,0.0049999999999999975,0.17628030937897599,100
unbalanced,mix,8219,7.75,0.5,0,0,0.05,ALR_last_ref,0.06650000000000002,0.029999999999999985,0.11807697369585528,100
unbalanced,mix,8219,7.75,0.5,0,0,0.05,ALR_minvar_ref,0.088,0,0.12814133611056977,100
unbalanced,mix,8219,7.75,0.5,0,0,0.05,ALR_nondiff_ref,0.06599999999999999,0.01999999999999999,0.11739598878078501,100
unbalanced,mix,8219,7.75,0.5,0,0,0.05,ALR_random_ref,0.05199999999999999,0.04250000000000002,0.11234866364235155,100
unbalanced,mix,8219,7.75,0.5,0,0,0.05,ALR_signal_ref,0.049999999999999996,0.28441176470588236,0.10660035817780511,100
unbalanced,mix,8219,7.75,0.5,0,0,0.05,CLR,0.14200000000000002,0.01699999999999999,0.1640275906823315,100
unbalanced,mix,8219,7.75,0.5,0,0,0.05,ILR,0.007999999999999995,0.505,0.03938927711338647,100
unbalanced,mix,8219,7.75,0.5,0,0,0.05,RAHC_last_ref,0.12050000000000001,0.03333333333333333,0.15603920123876658,100
unbalanced,mix,8219,7.75,0.5,0,0,0.05,RAHC_minvar_ref,0.148,0.01499999999999999,0.15730045881507898,100
unbalanced,mix,8219,7.75,0.5,0,0,0.05,RAHC_nondiff_ref,0.12200000000000001,0.02333333333333334,0.1554270753684046,100
unbalanced,mix,8219,7.75,0.5,0,0,0.05,RAHC_random_ref,0.0935,0.03250000000000002,0.12363497102602507,100
unbalanced,mix,8219,7.75,0.5,0,0,0.05,RAHC_signal_ref,0.08,0.25535714285714284,0.12752500250000484,100
unbalanced,mix,8219,7.75,0.5,0,0,0.1,AHC,0.178,0.01749999999999999,0.11684402103884153,100
unbalanced,mix,8219,7.75,0.5,0,0,0.1,ALR_last_ref,0.07222222222222222,0.05499999999999997,0.08663673257833161,100
unbalanced,mix,8219,7.75,0.5,0,0,0.1,ALR_minvar_ref,0.09022222222222223,0.03499999999999999,0.09720216243270374,100
unbalanced,mix,8219,7.75,0.5,0,0,0.1,ALR_nondiff_ref,0.077,0.02500000000000004,0.08973023543664169,100
unbalanced,mix,8219,7.75,0.5,0,0,0.1,ALR_random_ref,0.0961111111111111,0.05745948203842941,0.1198720584115785,100
unbalanced,mix,8219,7.75,0.5,0,0,0.1,ALR_signal_ref,0.056666666666666615,0.34323275862068964,0.0812899493622373,100
unbalanced,mix,8219,7.75,0.5,0,0,0.1,CLR,0.152,0.018333333333333337,0.10961825402806608,100
unbalanced,mix,8219,7.75,0.5,0,0,0.1,ILR,0.015999999999999997,0.7258333333333333,0.03949172013974528,100
unbalanced,mix,8219,7.75,0.5,0,0,0.1,RAHC_last_ref,0.12777777777777777,0.04499999999999998,0.10264612248961177,100
unbalanced,mix,8219,7.75,0.5,0,0,0.1,RAHC_minvar_ref,0.15077777777777776,0.02499999999999999,0.10407886685107173,100
unbalanced,mix,8219,7.75,0.5,0,0,0.1,RAHC_nondiff_ref,0.131,0.019999999999999976,0.10317681205316698,100
unbalanced,mix,8219,7.75,0.5,0,0,0.1,RAHC_random_ref,0.1218888888888889,0.04738888888888887,0.13232366497817394,100
unbalanced,mix,8219,7.75,0.5,0,0,0.1,RAHC_signal_ref,0.10999999999999989,0.2344671717171717,0.10534416780242876,100
unbalanced,mix,8219,7.75,0.5,0,0,0.2,AHC,0.1695,0.04280952380952381,0.08161717733641392,100
unbalanced,mix,8219,7.75,0.5,0,0,0.2,ALR_last_ref,0.06731578947368422,0.04833333333333334,0.0656944342770609,100
unbalanced,mix,8219,7.75,0.5,0,0,0.2,ALR_minvar_ref,0.09236842105263159,0.007499999999999995,0.07014203750566128,100
unbalanced,mix,8219,7.75,0.5,0,0,0.2,ALR_nondiff_ref,0.0745,0.018333333333333333,0.07194800310999014,100
unbalanced,mix,8219,7.75,0.5,0,0,0.2,ALR_random_ref,0.10431578947368421,0.08856073884568454,0.12312815155414314,100
unbalanced,mix,8219,7.75,0.5,0,0,0.2,ALR_signal_ref,0.04421052631578948,0.30435712880363336,0.05379885809702923,100
unbalanced,mix,8219,7.75,0.5,0,0,0.2,CLR,0.133,0.01509523809523809,0.08047209190618555,100
unbalanced,mix,8219,7.75,0.5,0,0,0.2,ILR,0.025,0.747702380952381,0.03924798135451095,100
unbalanced,mix,8219,7.75,0.5,0,0,0.2,RAHC_last_ref,0.1296842105263158,0.08116666666666665,0.08498043187539826,100
unbalanced,mix,8219,7.75,0.5,0,0,0.2,RAHC_minvar_ref,0.15876315789473686,0.03885714285714284,0.08212977506625058,100
unbalanced,mix,8219,7.75,0.5,0,0,0.2,RAHC_nondiff_ref,0.137,0.04283333333333331,0.0833696890392728,100
unbalanced,mix,8219,7.75,0.5,0,0,0.2,RAHC_random_ref,0.12776315789473686,0.11503184933682262,0.11285078498896915,100
unbalanced,mix,8219,7.75,0.5,0,0,0.2,RAHC_signal_ref,0.09421052631578952,0.23633534902119208,0.07108462075492107,100
unbalanced,mix,8219,15.24,0,0,0,0.05,AHC,0.17200000000000001,0.0049999999999999975,0.16580382712986172,100
unbalanced,mix,8219,15.24,0,0,0,0.05,ALR_last_ref,0.03999999999999999,0.049999999999999996,0.0852802865422442,100
unbalanced,mix,8219,15.24,0,0,0,0.05,ALR_minvar_ref,0.054,0.019999999999999993,0.10192094381371666,100
unbalanced,mix,8219,15.24,0,0,0,0.05,ALR_nondiff_ref,0.03999999999999999,0.03999999999999998,0.0852802865422442,100
unbalanced,mix,8219,15.24,0,0,0,0.05,ALR_random_ref,0.051,0.04999999999999999,0.10940149390518795,100
unbalanced,mix,8219,15.24,0,0,0,0.05,ALR_signal_ref,0.022500000000000003,0.35000000000000003,0.0719058728161654,100
unbalanced,mix,8219,15.24,0,0,0,0.05,CLR,0.126,0.013333333333333343,0.14949071793082924,100
unbalanced,mix,8219,15.24,0,0,0,0.05,ILR,0.0039999999999999975,0.475,0.028141058827257967,100
unbalanced,mix,8219,15.24,0,0,0,0.05,RAHC_last_ref,0.11800000000000001,0.009999999999999993,0.13953747550642828,100
unbalanced,mix,8219,15.24,0,0,0,0.05,RAHC_minvar_ref,0.138,0,0.1495987900345386,100
unbalanced,mix,8219,15.24,0,0,0,0.05,RAHC_nondiff_ref,0.12000000000000001,0.009999999999999993,0.13926212476455818,100
unbalanced,mix,8219,15.24,0,0,0,0.05,RAHC_random_ref,0.11950000000000001,0.03999999999999998,0.14905341053434246,100
unbalanced,mix,8219,15.24,0,0,0,0.05,RAHC_signal_ref,0.09999999999999998,0.27863888888888894,0.15075567228888181,100
unbalanced,mix,8219,15.24,0,0,0,0.1,AHC,0.159,0.0073333333333333315,0.11984417492154668,100
unbalanced,mix,8219,15.24,0,0,0,0.1,ALR_last_ref,0.02722222222222222,0.02999999999999999,0.058653788165751036,100
unbalanced,mix,8219,15.24,0,0,0,0.1,ALR_minvar_ref,0.06522222222222222,0.01999999999999999,0.0971299706624987,100
unbalanced,mix,8219,15.24,0,0,0,0.1,ALR_nondiff_ref,0.036,0.009999999999999995,0.06893123494842635,100
unbalanced,mix,8219,15.24,0,0,0,0.1,ALR_random_ref,0.047,0.04500000000000002,0.09261083995282454,100
unbalanced,mix,8219,15.24,0,0,0,0.1,ALR_signal_ref,0.01666666666666665,0.30357142857142855,0.04570327259427002,100
unbalanced,mix,8219,15.24,0,0,0,0.1,CLR,0.11800000000000001,0.016666666666666677,0.09468715100612417,100
unbalanced,mix,8219,15.24,0,0,0,0.1,ILR,0.0039999999999999975,0.6883333333333334,0.019694638556693247,100
unbalanced,mix,8219,15.24,0,0,0,0.1,RAHC_last_ref,0.09922222222222221,0.012333333333333337,0.09615704772745105,100
unbalanced,mix,8219,15.24,0,0,0,0.1,RAHC_minvar_ref,0.14244444444444443,0.013999999999999988,0.1258702590367906,100
unbalanced,mix,8219,15.24,0,0,0,0.1,RAHC_nondiff_ref,0.106,0.012333333333333337,0.09725526134140952,100
unbalanced,mix,8219,15.24,0,0,0,0.1,RAHC_random_ref,0.09455555555555556,0.10584615384615383,0.12070267520841929,100
unbalanced,mix,8219,15.24,0,0,0,0.1,RAHC_signal_ref,0.0666666666666666,0.196078431372549,0.0805270083710531,100
unbalanced,mix,8219,15.24,0,0,0,0.2,AHC,0.137,0.020928571428571442,0.07164023473107292,100
unbalanced,mix,8219,15.24,0,0,0,0.2,ALR_last_ref,0.03210526315789474,0.115,0.04763349542788581,100
unbalanced,mix,8219,15.24,0,0,0,0.2,ALR_minvar_ref,0.05002631578947368,0.019999999999999993,0.05685413339767643,100
unbalanced,mix,8219,15.24,0,0,0,0.2,ALR_nondiff_ref,0.035500000000000004,0.025000000000000036,0.048354227458737374,100
unbalanced,mix,8219,15.24,0,0,0,0.2,ALR_random_ref,0.055210526315789474,0.07399999999999997,0.07737760653158739,100
unbalanced,mix,8219,15.24,0,0,0,0.2,ALR_signal_ref,0.015789473684210527,0.26499999999999996,0.047015639467252596,100
unbalanced,mix,8219,15.24,0,0,0,0.2,CLR,0.0955,0.00392857142857143,0.06594112770670761,100
unbalanced,mix,8219,15.24,0,0,0,0.2,ILR,0.019499999999999997,0.7350000000000001,0.034004604560458125,100
unbalanced,mix,8219,15.24,0,0,0,0.2,RAHC_last_ref,0.09989473684210527,0.12291666666666665,0.07626482743610276,100
unbalanced,mix,8219,15.24,0,0,0,0.2,RAHC_minvar_ref,0.12076315789473684,0.029500000000000005,0.07752925793660967,100
unbalanced,mix,8219,15.24,0,0,0,0.2,RAHC_nondiff_ref,0.106,0.03166666666666666,0.07463040244898167,100
unbalanced,mix,8219,15.24,0,0,0,0.2,RAHC_random_ref,0.09734210526315791,0.10785828083558693,0.10456673864877158,100
unbalanced,mix,8219,15.24,0,0,0,0.2,RAHC_signal_ref,0.07105263157894738,0.21258333333333332,0.0695244928831806,100
unbalanced,mix,8219,15.24,0.5,0,0,0.05,AHC,0.218,0.021666666666666674,0.19508092079074685,100
unbalanced,mix,8219,15.24,0.5,0,0,0.05,ALR_last_ref,0.06250000000000001,0.03937500000000001,0.11334558757279536,100
unbalanced,mix,8219,15.24,0.5,0,0,0.05,ALR_minvar_ref,0.096,0.009999999999999995,0.15434449203720296,100
unbalanced,mix,8219,15.24,0.5,0,0,0.05,ALR_nondiff_ref,0.06,0,0.11191627462193575,100
unbalanced,mix,8219,15.24,0.5,0,0,0.05,ALR_random_ref,0.074,0.04666666666666668,0.1291933012617493,100
unbalanced,mix,8219,15.24,0.5,0,0,0.05,ALR_signal_ref,0.0625,0.32304595063239494,0.11984312136027557,100
unbalanced,mix,8219,15.24,0.5,0,0,0.05,CLR,0.16799999999999998,0.03166666666666666,0.17688665548562132,100
unbalanced,mix,8219,15.24,0.5,0,0,0.05,ILR,0.0039999999999999975,0.5299999999999998,0.028141058827257957,100
unbalanced,mix,8219,15.24,0.5,0,0,0.05,RAHC_last_ref,0.1405,0.03500000000000001,0.16479172652567567,100
unbalanced,mix,8219,15.24,0.5,0,0,0.05,RAHC_minvar_ref,0.18,0.0049999999999999975,0.17865942997555964,100
unbalanced,mix,8219,15.24,0.5,0,0,0.05,RAHC_nondiff_ref,0.14,0,0.16453178133937257,100
unbalanced,mix,8219,15.24,0.5,0,0,0.05,RAHC_random_ref,0.14650000000000002,0.036225877192982474,0.1891307868789599,100
unbalanced,mix,8219,15.24,0.5,0,0,0.05,RAHC_signal_ref,0.10250000000000001,0.28442100909842843,0.16702612751521026,100
unbalanced,mix,8219,15.24,0.5,0,0,0.1,AHC,0.187,0.007333333333333334,0.11160446028522139,100
unbalanced,mix,8219,15.24,0.5,0,0,0.1,ALR_last_ref,0.07411111111111113,0.03999999999999999,0.08836906081367453,100
unbalanced,mix,8219,15.24,0.5,0,0,0.1,ALR_minvar_ref,0.09311111111111112,0.03499999999999998,0.09240762670095366,100
unbalanced,mix,8219,15.24,0.5,0,0,0.1,ALR_nondiff_ref,0.077,0.01999999999999999,0.08744984132332512,100
unbalanced,mix,8219,15.24,0.5,0,0,0.1,ALR_random_ref,0.08644444444444443,0.029999999999999978,0.10357832728918451,100
unbalanced,mix,8219,15.24,0.5,0,0,0.1,ALR_signal_ref,0.05222222222222217,0.3196416040100251,0.07967855360275715,100
unbalanced,mix,8219,15.24,0.5,0,0,0.1,CLR,0.157,0.011999999999999997,0.11742609969205686,100
unbalanced,mix,8219,15.24,0.5,0,0,0.1,ILR,0.019,0.6825,0.041911402464790616,100
unbalanced,mix,8219,15.24,0.5,0,0,0.1,RAHC_last_ref,0.13422222222222224,0.019000000000000006,0.10066099041780904,100
unbalanced,mix,8219,15.24,0.5,0,0,0.1,RAHC_minvar_ref,0.1612222222222222,0.015666666666666662,0.1110156155283281,100
unbalanced,mix,8219,15.24,0.5,0,0,0.1,RAHC_nondiff_ref,0.139,0.008999999999999994,0.0983654287631461,100
unbalanced,mix,8219,15.24,0.5,0,0,0.1,RAHC_random_ref,0.12555555555555556,0.04866666666666668,0.11869200265897827,100
unbalanced,mix,8219,15.24,0.5,0,0,0.1,RAHC_signal_ref,0.101111111111111,0.22857142857142856,0.11065563208140629,100
unbalanced,mix,8219,15.24,0.5,0,0,0.2,AHC,0.1715,0.04299999999999998,0.08048307432327155,100
unbalanced,mix,8219,15.24,0.5,0,0,0.2,ALR_last_ref,0.06278947368421053,0.10579710144927537,0.06186658377397284,100
unbalanced,mix,8219,15.24,0.5,0,0,0.2,ALR_minvar_ref,0.09689473684210527,0.03222222222222223,0.08999860095725606,100
unbalanced,mix,8219,15.24,0.5,0,0,0.2,ALR_nondiff_ref,0.078,0.024999999999999994,0.06865224914838051,100
unbalanced,mix,8219,15.24,0.5,0,0,0.2,ALR_random_ref,0.08294736842105264,0.13949167195574647,0.12122037242125015,100
unbalanced,mix,8219,15.24,0.5,0,0,0.2,ALR_signal_ref,0.037368421052631585,0.3087192028985507,0.04807203805516055,100
unbalanced,mix,8219,15.24,0.5,0,0,0.2,CLR,0.1375,0.027095238095238096,0.08083372383535793,100
unbalanced,mix,8219,15.24,0.5,0,0,0.2,ILR,0.029,0.7426428571428572,0.03968308801929953,100
unbalanced,mix,8219,15.24,0.5,0,0,0.2,RAHC_last_ref,0.1208421052631579,0.10188095238095239,0.0719907549147466,100
unbalanced,mix,8219,15.24,0.5,0,0,0.2,RAHC_minvar_ref,0.15360526315789474,0.03383333333333332,0.08397316278126782,100
unbalanced,mix,8219,15.24,0.5,0,0,0.2,RAHC_nondiff_ref,0.1345,0.05316666666666665,0.07375053500918764,100
unbalanced,mix,8219,15.24,0.5,0,0,0.2,RAHC_random_ref,0.12986842105263158,0.09561426707738181,0.12456386041110883,100
unbalanced,mix,8219,15.24,0.5,0,0,0.2,RAHC_signal_ref,0.0810526315789474,0.21346825396825397,0.06096677678926885,100
unbalanced,mix,8219,30,0,0,0,0.05,AHC,0.18400000000000002,0.013333333333333334,0.1600000000000001,100
unbalanced,mix,8219,30,0,0,0,0.05,ALR_last_ref,0.03200000000000001,0.026666666666666693,0.07898344027949057,100
unbalanced,mix,8219,30,0,0,0,0.05,ALR_minvar_ref,0.07799999999999999,0.01499999999999999,0.12679419417610435,100
unbalanced,mix,8219,30,0,0,0,0.05,ALR_nondiff_ref,0.034,0.026666666666666693,0.08067893720848655,100
unbalanced,mix,8219,30,0,0,0,0.05,ALR_random_ref,0.049999999999999996,0.019999999999999993,0.10396191999035405,100
unbalanced,mix,8219,30,0,0,0,0.05,ALR_signal_ref,0.022499999999999996,0.22803921568627453,0.07190587281616531,100
unbalanced,mix,8219,30,0,0,0,0.05,CLR,0.134,0.004999999999999997,0.14510184511075483,100
unbalanced,mix,8219,30,0,0,0,0.05,ILR,0.005999999999999998,0.485,0.034289321599553,100
unbalanced,mix,8219,30,0,0,0,0.05,RAHC_last_ref,0.126,0.024999999999999994,0.14398372523071187,100
unbalanced,mix,8219,30,0,0,0,0.05,RAHC_minvar_ref,0.158,0.009999999999999997,0.1512106030166089,100
unbalanced,mix,8219,30,0,0,0,0.05,RAHC_nondiff_ref,0.128,0.014999999999999989,0.1436043948569201,100
unbalanced,mix,8219,30,0,0,0,0.05,RAHC_random_ref,0.107,0.04423076923076923,0.1414249274385888,100
unbalanced,mix,8219,30,0,0,0,0.05,RAHC_signal_ref,0.06750000000000002,0.18220833333333328,0.13226370200734175,100
unbalanced,mix,8219,30,0,0,0,0.1,AHC,0.158,0.014166666666666659,0.1046205264059331,100
unbalanced,mix,8219,30,0,0,0,0.1,ALR_last_ref,0.042,0.055,0.06843119378491269,100
unbalanced,mix,8219,30,0,0,0,0.1,ALR_minvar_ref,0.06011111111111111,0.018333333333333344,0.07392400623675661,100
unbalanced,mix,8219,30,0,0,0,0.1,ALR_nondiff_ref,0.053,0.0049999999999999975,0.0731057073315377,100
unbalanced,mix,8219,30,0,0,0,0.1,ALR_random_ref,0.04911111111111111,0.018333333333333344,0.08710585430438374,100
unbalanced,mix,8219,30,0,0,0,0.1,ALR_signal_ref,0.022222222222222195,0.1983333333333334,0.054707329324147805,100
unbalanced,mix,8219,30,0,0,0,0.1,CLR,0.117,0.015833333333333328,0.08882510337679872,100
unbalanced,mix,8219,30,0,0,0,0.1,ILR,0.006999999999999998,0.7116666666666668,0.025643239997624277,100
unbalanced,mix,8219,30,0,0,0,0.1,RAHC_last_ref,0.11588888888888887,0.034999999999999996,0.10590797097715696,100
unbalanced,mix,8219,30,0,0,0,0.1,RAHC_minvar_ref,0.1282222222222222,0.018333333333333344,0.09850383425158961,100
unbalanced,mix,8219,30,0,0,0,0.1,RAHC_nondiff_ref,0.122,0.014999999999999987,0.10691259528373181,100
unbalanced,mix,8219,30,0,0,0,0.1,RAHC_random_ref,0.08933333333333333,0.10500000000000001,0.10819887192006054,100
unbalanced,mix,8219,30,0,0,0,0.1,RAHC_signal_ref,0.0788888888888888,0.11999999999999993,0.09248478572431587,100
unbalanced,mix,8219,30,0,0,0,0.2,AHC,0.127,0.03799999999999999,0.0672023929347878,100
unbalanced,mix,8219,30,0,0,0,0.2,ALR_last_ref,0.02705263157894737,0.08909090909090908,0.04179022224765676,100
